Name,city,Price,Superhost,is_fav,Rating,Reviews,URL
5* Kensington Apartment | Spacious & Central II,London,"€ 1,707",Yes,1,5.0,010,https://www.airbnb.com/rooms/1542816102732858994?search_mode=regular_search&adults=1&check_in=2026-02-08&check_out=2026-02-13&children=0&infants=0&pets=0&source_impression_id=p3_1769508549_P3KBpc2UPc7SyDTr&previous_page_section_name=1000&federated_search_id=eaeb0280-8385-4728-9e84-4487ea998dda
2 bed/ 2 bath + Private Garden,London,"€ 1,358",Yes,1,4.98,9843,https://www.airbnb.com/rooms/1211410095532236246?search_mode=regular_search&adults=1&check_in=2026-02-01&check_out=2026-02-06&children=0&infants=0&pets=0&source_impression_id=p3_1769508645_P3yuDXaIz1iwyv8x&previous_page_section_name=1000&federated_search_id=28c9d2cb-0ae8-4963-b73b-23c1efe70b1b
The Luxury Chic Duplex Apartment | 2 Bed 2 Bath,London,"€ 1,318",Yes,1,5.0,017,https://www.airbnb.com/rooms/1475564627564614273?search_mode=regular_search&adults=1&check_in=2026-02-13&check_out=2026-02-18&children=0&infants=0&pets=0&source_impression_id=p3_1769508645_P3R4bLt_ho3ECX1j&previous_page_section_name=1000&federated_search_id=28c9d2cb-0ae8-4963-b73b-23c1efe70b1b
The May Fair Queen,London,"€ 1,792",Yes,1,4.89,8974,https://www.airbnb.com/rooms/1123002291468424552?search_mode=regular_search&adults=1&check_in=2026-02-01&check_out=2026-02-06&children=0&infants=0&pets=0&source_impression_id=p3_1769508645_P3scLn0PT-KgeeGs&previous_page_section_name=1000&federated_search_id=28c9d2cb-0ae8-4963-b73b-23c1efe70b1b
The Theodore Suite,London,"€ 1,400",Yes,1,4.92,9226,https://www.airbnb.com/rooms/1498469114417017607?search_mode=regular_search&adults=1&check_in=2026-02-01&check_out=2026-02-06&children=0&infants=0&pets=0&source_impression_id=p3_1769508645_P33kvhQmmLLIsJC6&previous_page_section_name=1000&federated_search_id=28c9d2cb-0ae8-4963-b73b-23c1efe70b1b
VESTO | 2-Bedroom Apartment near Tower Bridge,London,€ 740,No,0,5.0,3,https://www.airbnb.com/rooms/1572326545447494693?search_mode=regular_search&adults=1&check_in=2026-02-01&check_out=2026-02-06&children=0&infants=0&pets=0&source_impression_id=p3_1769508645_P3OYaJY6KFJ46mYq&previous_page_section_name=1000&federated_search_id=28c9d2cb-0ae8-4963-b73b-23c1efe70b1b
New spacious and central apartment near the river,London,"€ 1,152",Yes,1,4.92,9250,https://www.airbnb.com/rooms/680979086265340285?search_mode=regular_search&adults=1&check_in=2026-10-30&check_out=2026-11-04&children=0&infants=0&pets=0&source_impression_id=p3_1769508645_P3x7jg8znE_2BaF1&previous_page_section_name=1000&federated_search_id=28c9d2cb-0ae8-4963-b73b-23c1efe70b1b
Stylish 2-Bed Paddington Flat,London,€ 823,No,1,5.0,06,https://www.airbnb.com/rooms/1579327630527065582?search_mode=regular_search&adults=1&check_in=2026-02-08&check_out=2026-02-13&children=0&infants=0&pets=0&source_impression_id=p3_1769508645_P31s7mrCC0wk5LfU&previous_page_section_name=1000&federated_search_id=28c9d2cb-0ae8-4963-b73b-23c1efe70b1b
"2 Bed near Selfridges, Harley Street & Bond Street",London,"€ 2,189",Yes,1,5.0,010,https://www.airbnb.com/rooms/1468216840967038511?search_mode=regular_search&adults=1&check_in=2026-02-15&check_out=2026-02-20&children=0&infants=0&pets=0&source_impression_id=p3_1769508645_P36GmLIIONs7UeGe&previous_page_section_name=1000&federated_search_id=28c9d2cb-0ae8-4963-b73b-23c1efe70b1b
King's Cross/Camden Apartment 2 (Central London),London,€ 562,No,0,4.44,129,https://www.airbnb.com/rooms/771892970139036814?search_mode=regular_search&adults=1&check_in=2026-02-01&check_out=2026-02-06&children=0&infants=0&pets=0&source_impression_id=p3_1769508645_P3RqncZUG7t9yChA&previous_page_section_name=1000&federated_search_id=28c9d2cb-0ae8-4963-b73b-23c1efe70b1b
Highgate Apartment with Roof Terrace,London,"€ 1,044",Yes,1,4.98,9847,https://www.airbnb.com/rooms/810861122843082693?search_mode=regular_search&adults=1&check_in=2026-02-06&check_out=2026-02-11&children=0&infants=0&pets=0&source_impression_id=p3_1769508645_P3hxtjDDgwTp6DzH&previous_page_section_name=1000&federated_search_id=28c9d2cb-0ae8-4963-b73b-23c1efe70b1b
Stylish 2 bed flat with large terrace and parking,London,"€ 1,033",Yes,1,4.94,94137,https://www.airbnb.com/rooms/1111559319202354106?search_mode=regular_search&adults=1&check_in=2026-02-21&check_out=2026-02-26&children=0&infants=0&pets=0&source_impression_id=p3_1769508645_P3fssMT3ZyJdSwGz&previous_page_section_name=1000&federated_search_id=28c9d2cb-0ae8-4963-b73b-23c1efe70b1b
Notting Hill Idyllic 2Bed 2Bath Apartment,London,"€ 1,897",Yes,1,4.95,95107,https://www.airbnb.com/rooms/1062153171871408854?search_mode=regular_search&adults=1&check_in=2026-03-01&check_out=2026-03-06&children=0&infants=0&pets=0&source_impression_id=p3_1769508645_P33Tk5w2pWQKM1nu&previous_page_section_name=1000&federated_search_id=28c9d2cb-0ae8-4963-b73b-23c1efe70b1b
London Gardens - Hyde Park Views 2 Bedroom Flat,London,"€ 1,556",Yes,1,4.92,9284,https://www.airbnb.com/rooms/802067185230516245?search_mode=regular_search&adults=1&check_in=2026-02-01&check_out=2026-02-06&children=0&infants=0&pets=0&source_impression_id=p3_1769508646_P3w8SvH9yvW6k6Ao&previous_page_section_name=1000&federated_search_id=28c9d2cb-0ae8-4963-b73b-23c1efe70b1b
Air Con - Luxury Apartment - Hyde Park.,London,"€ 2,287",Yes,1,4.93,93152,https://www.airbnb.com/rooms/563584726158958581?search_mode=regular_search&adults=1&check_in=2026-02-05&check_out=2026-02-10&children=0&infants=0&pets=0&source_impression_id=p3_1769508646_P3R-RGTvPjLsfzzZ&previous_page_section_name=1000&federated_search_id=28c9d2cb-0ae8-4963-b73b-23c1efe70b1b
Urban Rest Bermondsey | Elegant 2BR 1Bath,London,"€ 1,070",Yes,1,4.92,9212,https://www.airbnb.com/rooms/1515565035622409068?search_mode=regular_search&adults=1&check_in=2026-02-01&check_out=2026-02-06&children=0&infants=0&pets=0&source_impression_id=p3_1769508646_P3deVlibdOTGV5HN&previous_page_section_name=1000&federated_search_id=28c9d2cb-0ae8-4963-b73b-23c1efe70b1b
Museums & Hyde Park on Doorstep South Kensington,London,"€ 1,194",Yes,0,4.89,27,https://www.airbnb.com/rooms/1196868306007916945?search_mode=regular_search&adults=1&check_in=2026-02-01&check_out=2026-02-06&children=0&infants=0&pets=0&source_impression_id=p3_1769508646_P3OczWPVC05NqnhK&previous_page_section_name=1000&federated_search_id=28c9d2cb-0ae8-4963-b73b-23c1efe70b1b
Central London Flat – Steps from Piccadilly Circus,London,€ 969,Yes,0,New,1,https://www.airbnb.com/rooms/1577623376820134134?search_mode=regular_search&adults=1&check_in=2026-02-01&check_out=2026-02-06&children=0&infants=0&pets=0&source_impression_id=p3_1769508646_P3Ba5P56txJHzraN&previous_page_section_name=1000&federated_search_id=28c9d2cb-0ae8-4963-b73b-23c1efe70b1b
Elegant & Stylish Fulham Maisonette with Terrace,London,"€ 1,317",Yes,1,4.93,9327,https://www.airbnb.com/rooms/1262339231279867894?search_mode=regular_search&adults=1&check_in=2026-02-21&check_out=2026-02-26&children=0&infants=0&pets=0&source_impression_id=p3_1769508743_P3oKc2ZS5QAmmLzx&previous_page_section_name=1000&federated_search_id=519adbfb-a0fb-438c-8f81-f0f0e1646c05
Marylebone - 2Bed/2 Bath - with Balcony & A/C,London,"€ 2,350",Yes,0,5.0,3,https://www.airbnb.com/rooms/1567443862634652587?search_mode=regular_search&adults=1&check_in=2026-02-24&check_out=2026-03-01&children=0&infants=0&pets=0&source_impression_id=p3_1769508743_P30jJysZsn01CaAP&previous_page_section_name=1000&federated_search_id=519adbfb-a0fb-438c-8f81-f0f0e1646c05
"2 bed/2 bath Penthouse,terrace,London Eye,sleeps 6",London,"€ 1,262",Yes,1,4.97,9739,https://www.airbnb.com/rooms/1173205520805186556?search_mode=regular_search&adults=1&check_in=2026-02-01&check_out=2026-02-06&children=0&infants=0&pets=0&source_impression_id=p3_1769508743_P3EhYtOFOTIEruBt&previous_page_section_name=1000&federated_search_id=519adbfb-a0fb-438c-8f81-f0f0e1646c05
FreeParking-12min to BigBen-2min walk tube-Central,London,"€ 1,050",Yes,1,4.97,9769,https://www.airbnb.com/rooms/740893409536426383?search_mode=regular_search&adults=1&check_in=2026-02-01&check_out=2026-02-06&children=0&infants=0&pets=0&source_impression_id=p3_1769508743_P3QMlqxnnohTQLml&previous_page_section_name=1000&federated_search_id=519adbfb-a0fb-438c-8f81-f0f0e1646c05
Modern & Luxurious Retreat in Acton w/ Great Links,London,€ 600,Yes,1,4.98,9852,https://www.airbnb.com/rooms/1192706317201124956?search_mode=regular_search&adults=1&check_in=2026-02-22&check_out=2026-02-27&children=0&infants=0&pets=0&source_impression_id=p3_1769508743_P3gijNDdqVLAQx7u&previous_page_section_name=1000&federated_search_id=519adbfb-a0fb-438c-8f81-f0f0e1646c05
Modern 2BR Split level with patio | Ovitzia,London,€ 852,Yes,0,4.73,11,https://www.airbnb.com/rooms/1500573208887168090?search_mode=regular_search&adults=1&check_in=2026-02-01&check_out=2026-02-06&children=0&infants=0&pets=0&source_impression_id=p3_1769508743_P3zhvvWbUttDGx7Z&previous_page_section_name=1000&federated_search_id=519adbfb-a0fb-438c-8f81-f0f0e1646c05
Warm & Welcoming 2BR Flat with Great Amenities,London,€ 618,No,0,New,2,https://www.airbnb.com/rooms/1571728705132116297?search_mode=regular_search&adults=1&check_in=2026-02-01&check_out=2026-02-06&children=0&infants=0&pets=0&source_impression_id=p3_1769508743_P3hHg_aDGr6EOtln&previous_page_section_name=1000&federated_search_id=519adbfb-a0fb-438c-8f81-f0f0e1646c05
Paddington Base | Steps from the Tube | Hyde Park,London,"€ 1,054",Yes,0,New,1,https://www.airbnb.com/rooms/1583602853921406685?search_mode=regular_search&adults=1&check_in=2026-02-01&check_out=2026-02-06&children=0&infants=0&pets=0&source_impression_id=p3_1769508743_P3ZqLINGSX523ffM&previous_page_section_name=1000&federated_search_id=519adbfb-a0fb-438c-8f81-f0f0e1646c05
Trendy flat in Borough/Southwark - view of Shard,London,"€ 1,446",Yes,1,5.0,08,https://www.airbnb.com/rooms/1511011228939961054?search_mode=regular_search&adults=1&check_in=2026-02-26&check_out=2026-03-03&children=0&infants=0&pets=0&source_impression_id=p3_1769508743_P3PsQF7Vfpd6rpZv&previous_page_section_name=1000&federated_search_id=519adbfb-a0fb-438c-8f81-f0f0e1646c05
"Zone-1, 2-bd penthouse St Pauls, Interior Designer",London,"€ 1,866",No,1,5.0,06,https://www.airbnb.com/rooms/1556458677040959117?search_mode=regular_search&adults=1&check_in=2026-02-07&check_out=2026-02-12&children=0&infants=0&pets=0&source_impression_id=p3_1769508743_P3Auc4NDYEQuNZUu&previous_page_section_name=1000&federated_search_id=519adbfb-a0fb-438c-8f81-f0f0e1646c05
Riverside Luxury with Iconic Views,London,"€ 1,476",No,0,5.0,4,https://www.airbnb.com/rooms/1546983556837980359?search_mode=regular_search&adults=1&check_in=2026-02-06&check_out=2026-02-11&children=0&infants=0&pets=0&source_impression_id=p3_1769508743_P3s4zgIvW2_44Z01&previous_page_section_name=1000&federated_search_id=519adbfb-a0fb-438c-8f81-f0f0e1646c05
London Gardens - Hyde Park Two Bedroom Flat,London,"€ 1,433",Yes,1,4.92,9297,https://www.airbnb.com/rooms/802025050929634926?search_mode=regular_search&adults=1&check_in=2026-02-01&check_out=2026-02-06&children=0&infants=0&pets=0&source_impression_id=p3_1769508743_P3j64dTQThzJkTjP&previous_page_section_name=1000&federated_search_id=519adbfb-a0fb-438c-8f81-f0f0e1646c05
Newly & Stylish Renovated 2BR at Angel Station,London,"€ 1,152",No,1,5.0,011,https://www.airbnb.com/rooms/1578442685680825626?search_mode=regular_search&adults=1&check_in=2026-03-08&check_out=2026-03-13&children=0&infants=0&pets=0&source_impression_id=p3_1769508743_P3wINI9HueDIvd78&previous_page_section_name=1000&federated_search_id=519adbfb-a0fb-438c-8f81-f0f0e1646c05
Iconic Portobello Rd Flat by Notting Hill Bookshop,London,"€ 1,286",No,0,New,2,https://www.airbnb.com/rooms/1563065631546334628?search_mode=regular_search&adults=1&check_in=2026-02-06&check_out=2026-02-11&children=0&infants=0&pets=0&source_impression_id=p3_1769508743_P3t-sAbzSSUund4N&previous_page_section_name=1000&federated_search_id=519adbfb-a0fb-438c-8f81-f0f0e1646c05
Central Flat@London & Tower Bridge Near the River,London,€ 733,No,1,4.94,9416,https://www.airbnb.com/rooms/1358038335665696670?search_mode=regular_search&adults=1&check_in=2026-02-01&check_out=2026-02-06&children=0&infants=0&pets=0&source_impression_id=p3_1769508743_P3wp68xGeoym-N7B&previous_page_section_name=1000&federated_search_id=519adbfb-a0fb-438c-8f81-f0f0e1646c05
Beautiful Luxury Loft Montmartre Air Conditioned,Paris,"€ 1,626",Yes,1,4.92,9250,https://www.airbnb.com/rooms/1423387352059730144?search_mode=regular_search&adults=1&check_in=2026-02-08&check_out=2026-02-13&children=0&infants=0&pets=0&source_impression_id=p3_1769508849_P3Qo5fY_uy3tTBo4&previous_page_section_name=1000&federated_search_id=df26fed3-3057-4435-94bf-80f751b48f68
6-bed apartment near Parc des Princes,Paris,"€ 1,094",No,0,New,1,https://www.airbnb.com/rooms/1573816756946733548?search_mode=regular_search&adults=1&check_in=2026-02-10&check_out=2026-02-15&children=0&infants=0&pets=0&source_impression_id=p3_1769508849_P36FO7pFtlM5-FIs&previous_page_section_name=1000&federated_search_id=df26fed3-3057-4435-94bf-80f751b48f68
Chic cocoon between the Louvre and Le Marais,Paris,"€ 1,766",Yes,1,4.93,9315,https://www.airbnb.com/rooms/1499869322362766696?search_mode=regular_search&adults=1&check_in=2026-02-08&check_out=2026-02-13&children=0&infants=0&pets=0&source_impression_id=p3_1769508849_P3o9TZqBeTHs9vrI&previous_page_section_name=1000&federated_search_id=df26fed3-3057-4435-94bf-80f751b48f68
The countryside in the heart of Paris.,Paris,"€ 2,223",Yes,1,4.96,9626,https://www.airbnb.com/rooms/1108731996313089333?search_mode=regular_search&adults=1&check_in=2026-02-01&check_out=2026-02-06&children=0&infants=0&pets=0&source_impression_id=p3_1769508849_P3Ns9eUnxOD8xzJQ&previous_page_section_name=1000&federated_search_id=df26fed3-3057-4435-94bf-80f751b48f68
Stylish apartment on pedestrian street,Paris,"€ 1,886",Yes,1,4.98,9865,https://www.airbnb.com/rooms/1133417827918301298?search_mode=regular_search&adults=1&check_in=2026-07-19&check_out=2026-07-24&children=0&infants=0&pets=0&source_impression_id=p3_1769508849_P3a3c9iUCy7MP_0G&previous_page_section_name=1000&federated_search_id=df26fed3-3057-4435-94bf-80f751b48f68
Modern 3BR - Large Layout - Avenue Victor Hugo,Paris,"€ 1,994",No,0,New,2,https://www.airbnb.com/rooms/1588389489421331121?search_mode=regular_search&adults=1&check_in=2026-02-22&check_out=2026-02-27&children=0&infants=0&pets=0&source_impression_id=p3_1769508849_P3mEoCMD-yDlB81G&previous_page_section_name=1000&federated_search_id=df26fed3-3057-4435-94bf-80f751b48f68
Loft design with sauna and home cinema,Paris,"€ 1,279",Yes,1,5.0,019,https://www.airbnb.com/rooms/1501396219105431328?search_mode=regular_search&adults=1&check_in=2026-02-01&check_out=2026-02-06&children=0&infants=0&pets=0&source_impression_id=p3_1769508849_P3Fb8k1v5CCDiPER&previous_page_section_name=1000&federated_search_id=df26fed3-3057-4435-94bf-80f751b48f68
Newly Furnished 2BR w/ A/C • Near Eiffel Tower,Paris,"€ 1,821",Yes,1,5.0,012,https://www.airbnb.com/rooms/1449518560995076711?search_mode=regular_search&adults=1&check_in=2026-02-17&check_out=2026-02-22&children=0&infants=0&pets=0&source_impression_id=p3_1769508849_P3oJYFnoTdh5uaHs&previous_page_section_name=1000&federated_search_id=df26fed3-3057-4435-94bf-80f751b48f68
Beautiful apartment in Paris 9,Paris,"€ 1,056",No,0,New,1,https://www.airbnb.com/rooms/1563084837112278968?search_mode=regular_search&adults=1&check_in=2026-02-22&check_out=2026-02-27&children=0&infants=0&pets=0&source_impression_id=p3_1769508849_P3Ij4b_xsXCXb80G&previous_page_section_name=1000&federated_search_id=df26fed3-3057-4435-94bf-80f751b48f68
Beautiful Parisian apartment - Lamarck,Paris,"€ 1,166",No,0,N/A,2,https://www.airbnb.com/rooms/1542593366903688366?search_mode=regular_search&adults=1&check_in=2026-02-20&check_out=2026-02-25&children=0&infants=0&pets=0&source_impression_id=p3_1769508849_P3YR0dtY42BdphbT&previous_page_section_name=1000&federated_search_id=df26fed3-3057-4435-94bf-80f751b48f68
Atypical little Parisian house / covered courtyard,Paris,€ 859,Yes,1,5.0,051,https://www.airbnb.com/rooms/1110059729964875086?search_mode=regular_search&adults=1&check_in=2026-02-20&check_out=2026-02-25&children=0&infants=0&pets=0&source_impression_id=p3_1769508849_P39rezLEUDqwuhn7&previous_page_section_name=1000&federated_search_id=df26fed3-3057-4435-94bf-80f751b48f68
"Good life in Paris, terrace overlooking Montmartre",Paris,"€ 1,152",Yes,0,4.88,16,https://www.airbnb.com/rooms/1043585549681775102?search_mode=regular_search&adults=1&check_in=2026-02-01&check_out=2026-02-06&children=0&infants=0&pets=0&source_impression_id=p3_1769508849_P3HtPsp4cKENAWe9&previous_page_section_name=1000&federated_search_id=df26fed3-3057-4435-94bf-80f751b48f68
Republique - Cozy Apartment 6 P L001,Paris,€ 808,No,0,N/A,0,https://www.airbnb.com/rooms/1604304184552812005?search_mode=regular_search&adults=1&check_in=2026-02-01&check_out=2026-02-06&children=0&infants=0&pets=0&source_impression_id=p3_1769508849_P3fVMoM0wbqSoAUP&previous_page_section_name=1000&federated_search_id=df26fed3-3057-4435-94bf-80f751b48f68
The Chic Eiffel Elegance,Paris,"€ 2,500",No,0,5.0,3,https://www.airbnb.com/rooms/1551440745757905818?search_mode=regular_search&adults=1&check_in=2026-02-01&check_out=2026-02-06&children=0&infants=0&pets=0&source_impression_id=p3_1769508849_P3trri7U4tM3qwme&previous_page_section_name=1000&federated_search_id=df26fed3-3057-4435-94bf-80f751b48f68
"Inspiring flat, Upper Marais",Paris,"€ 1,973",Yes,1,4.85,8555,https://www.airbnb.com/rooms/49979406?search_mode=regular_search&adults=1&check_in=2026-02-03&check_out=2026-02-08&children=0&infants=0&pets=0&source_impression_id=p3_1769508849_P3QgHxDSsfbcnGu_&previous_page_section_name=1000&federated_search_id=df26fed3-3057-4435-94bf-80f751b48f68
Romantic view on Montmartre,Paris,"€ 1,485",Yes,1,4.91,91189,https://www.airbnb.com/rooms/4409034?search_mode=regular_search&adults=1&check_in=2026-02-01&check_out=2026-02-06&children=0&infants=0&pets=0&source_impression_id=p3_1769508849_P322DLXstq8gKd-l&previous_page_section_name=1000&federated_search_id=df26fed3-3057-4435-94bf-80f751b48f68
Magnificent Montmartre Flat for 4 people,Paris,"€ 2,160",Yes,1,5.0,013,https://www.airbnb.com/rooms/1135425468533549042?search_mode=regular_search&adults=1&check_in=2026-02-12&check_out=2026-02-17&children=0&infants=0&pets=0&source_impression_id=p3_1769508849_P3hakVivO5THzg_E&previous_page_section_name=1000&federated_search_id=df26fed3-3057-4435-94bf-80f751b48f68
Magnificent apartment in the heart of Paris,Paris,"€ 1,705",Yes,0,4.9,143,https://www.airbnb.com/rooms/773052174164998718?search_mode=regular_search&adults=1&check_in=2026-02-01&check_out=2026-02-06&children=0&infants=0&pets=0&source_impression_id=p3_1769508961_P3Tve1yR10o-cMKC&previous_page_section_name=1000&federated_search_id=a0f399db-4201-4985-b9b0-92b1ded74074
Cozy apartment between Bastille and Le Marais,Paris,"€ 1,028",Yes,1,4.92,9278,https://www.airbnb.com/rooms/25493784?search_mode=regular_search&adults=1&check_in=2026-07-29&check_out=2026-08-03&children=0&infants=0&pets=0&source_impression_id=p3_1769508961_P3qzXczq5TIenMyR&previous_page_section_name=1000&federated_search_id=a0f399db-4201-4985-b9b0-92b1ded74074
Charming apartment close to Montmartre!,Paris,€ 783,No,0,New,1,https://www.airbnb.com/rooms/1586313445564448519?search_mode=regular_search&adults=1&check_in=2026-02-16&check_out=2026-02-21&children=0&infants=0&pets=0&source_impression_id=p3_1769508961_P377vZFyhJDUVxC8&previous_page_section_name=1000&federated_search_id=a0f399db-4201-4985-b9b0-92b1ded74074
Refined Parisian 2BR 6p central Expo & Eiffel,Paris,"€ 1,087",Yes,0,New,1,https://www.airbnb.com/rooms/1598231079389890329?search_mode=regular_search&adults=1&check_in=2026-02-01&check_out=2026-02-06&children=0&infants=0&pets=0&source_impression_id=p3_1769508961_P33U4YyzyOP8-1AZ&previous_page_section_name=1000&federated_search_id=a0f399db-4201-4985-b9b0-92b1ded74074
Sumptuous 100 m² air-conditioned - Paris 8 Madeleine,Paris,"€ 2,339",No,0,New,2,https://www.airbnb.com/rooms/1592818852029884019?search_mode=regular_search&adults=1&check_in=2026-02-08&check_out=2026-02-13&children=0&infants=0&pets=0&source_impression_id=p3_1769508961_P3ZwRYjsL8M6SSWA&previous_page_section_name=1000&federated_search_id=a0f399db-4201-4985-b9b0-92b1ded74074
Chic Parisian Penthouse,Paris,"€ 2,474",Yes,1,5.0,037,https://www.airbnb.com/rooms/1037428842645403326?search_mode=regular_search&adults=1&check_in=2026-02-23&check_out=2026-02-28&children=0&infants=0&pets=0&source_impression_id=p3_1769508961_P33ppxBrqMMjognU&previous_page_section_name=1000&federated_search_id=a0f399db-4201-4985-b9b0-92b1ded74074
Stylish Souplex | near Palais Royal-Louvre Museum,Paris,"€ 1,421",Yes,0,4.94,17,https://www.airbnb.com/rooms/1396470888062141637?search_mode=regular_search&adults=1&check_in=2026-02-01&check_out=2026-02-06&children=0&infants=0&pets=0&source_impression_id=p3_1769508961_P3cr9NMPi6ReJ_zb&previous_page_section_name=1000&federated_search_id=a0f399db-4201-4985-b9b0-92b1ded74074
Haussmann-style apartment with a view of the Seine,Paris,"€ 2,460",Yes,1,5.0,05,https://www.airbnb.com/rooms/1482728410628799635?search_mode=regular_search&adults=1&check_in=2026-02-21&check_out=2026-02-26&children=0&infants=0&pets=0&source_impression_id=p3_1769508961_P3mw_G3Rx_r6xwca&previous_page_section_name=1000&federated_search_id=a0f399db-4201-4985-b9b0-92b1ded74074
"Comfy, quiet and near Louvre museum",Paris,"€ 1,710",Yes,1,4.91,91602,https://www.airbnb.com/rooms/12541479?search_mode=regular_search&adults=1&check_in=2026-02-22&check_out=2026-02-27&children=0&infants=0&pets=0&source_impression_id=p3_1769508961_P3kmJXJuVDV3CO89&previous_page_section_name=1000&federated_search_id=a0f399db-4201-4985-b9b0-92b1ded74074
Contemporary Montmartre,Paris,"€ 2,236",Yes,1,5.0,026,https://www.airbnb.com/rooms/1188306749525867107?search_mode=regular_search&adults=1&check_in=2026-04-18&check_out=2026-04-23&children=0&infants=0&pets=0&source_impression_id=p3_1769508961_P3whtz_yPkSvn4eS&previous_page_section_name=1000&federated_search_id=a0f399db-4201-4985-b9b0-92b1ded74074
Sweett | Montmartre 1,Paris,"€ 1,098",No,0,New,2,https://www.airbnb.com/rooms/1578246173591520032?search_mode=regular_search&adults=1&check_in=2026-02-08&check_out=2026-02-13&children=0&infants=0&pets=0&source_impression_id=p3_1769508961_P3tNe2nKytXSy80s&previous_page_section_name=1000&federated_search_id=a0f399db-4201-4985-b9b0-92b1ded74074
Great Studio,Paris,"€ 1,870",No,0,N/A,2,https://www.airbnb.com/rooms/1538350720641366139?search_mode=regular_search&adults=1&check_in=2026-02-01&check_out=2026-02-06&children=0&infants=0&pets=0&source_impression_id=p3_1769508961_P3jZiTZTEjBwf9oQ&previous_page_section_name=1000&federated_search_id=a0f399db-4201-4985-b9b0-92b1ded74074
CJC - View of Paris Roofs – Marais & Hôtel De Ville,Paris,"€ 1,518",No,0,New,1,https://www.airbnb.com/rooms/1567267426473412619?search_mode=regular_search&adults=1&check_in=2026-02-04&check_out=2026-02-09&children=0&infants=0&pets=0&source_impression_id=p3_1769508961_P3PqbxiKWr0g4-Gw&previous_page_section_name=1000&federated_search_id=a0f399db-4201-4985-b9b0-92b1ded74074
Luxurious Loft,Paris,"€ 4,685",No,1,5.0,067,https://www.airbnb.com/rooms/18572655?search_mode=regular_search&adults=1&check_in=2026-02-07&check_out=2026-02-12&children=0&infants=0&pets=0&source_impression_id=p3_1769508961_P3nyJq9521vS92JV&previous_page_section_name=1000&federated_search_id=a0f399db-4201-4985-b9b0-92b1ded74074
Elegant Collector’s Appt in St-Germain-des-Prés,Paris,"€ 2,165",Yes,1,4.77,7713,https://www.airbnb.com/rooms/1431855374422761646?search_mode=regular_search&adults=1&check_in=2026-02-22&check_out=2026-02-27&children=0&infants=0&pets=0&source_impression_id=p3_1769508961_P3YufaOFvIDqRA32&previous_page_section_name=1000&federated_search_id=a0f399db-4201-4985-b9b0-92b1ded74074
"Cozy and warm apartment, in a great location",Paris,"€ 1,146",Yes,1,4.91,9143,https://www.airbnb.com/rooms/740471993122505521?search_mode=regular_search&adults=1&check_in=2026-05-01&check_out=2026-05-06&children=0&infants=0&pets=0&source_impression_id=p3_1769508961_P3I2AsL1leAUuoED&previous_page_section_name=1000&federated_search_id=a0f399db-4201-4985-b9b0-92b1ded74074
"St Germain des Prés, ideal for families",Paris,"€ 1,555",Yes,1,4.9,952,https://www.airbnb.com/rooms/26688350?search_mode=regular_search&adults=1&check_in=2026-02-21&check_out=2026-02-26&children=0&infants=0&pets=0&source_impression_id=p3_1769508961_P34x-_dvSECoawl9&previous_page_section_name=1000&federated_search_id=a0f399db-4201-4985-b9b0-92b1ded74074
La Suite - Voltaire II - 2 bedrooms w/ AC,Paris,"€ 2,480",Yes,1,4.97,9736,https://www.airbnb.com/rooms/1469508687517472587?search_mode=regular_search&adults=1&check_in=2026-04-21&check_out=2026-04-26&children=0&infants=0&pets=0&source_impression_id=p3_1769508961_P3r9y9F0AA9jdSUz&previous_page_section_name=1000&federated_search_id=a0f399db-4201-4985-b9b0-92b1ded74074
Marais - 2 Bedrooms in Paris,Paris,"€ 1,732",Yes,1,4.9,968,https://www.airbnb.com/rooms/1196911698009144346?search_mode=regular_search&adults=1&check_in=2026-02-01&check_out=2026-02-06&children=0&infants=0&pets=0&source_impression_id=p3_1769509069_P3TwvpswZdWoXzQw&previous_page_section_name=1000&federated_search_id=60d67b60-0084-4001-a176-251c62c698cc
Riverside Chic Loft,Paris,"€ 1,181",Yes,1,4.89,8919,https://www.airbnb.com/rooms/1391367368792718876?search_mode=regular_search&adults=1&check_in=2026-02-13&check_out=2026-02-18&children=0&infants=0&pets=0&source_impression_id=p3_1769509069_P3mCMj2fqxf0se0I&previous_page_section_name=1000&federated_search_id=60d67b60-0084-4001-a176-251c62c698cc
At the gates of the Marais | Industrial Loft | 3 rooms,Paris,"€ 1,655",Yes,1,4.98,9882,https://www.airbnb.com/rooms/1171484358155957112?search_mode=regular_search&adults=1&check_in=2026-02-21&check_out=2026-02-26&children=0&infants=0&pets=0&source_impression_id=p3_1769509069_P3sjiq6pM21qBw19&previous_page_section_name=1000&federated_search_id=60d67b60-0084-4001-a176-251c62c698cc
Haussmann Luxury Apartment Trocadéro Eiffel Tower,Paris,"€ 2,016",No,1,4.93,9370,https://www.airbnb.com/rooms/1318910881382377118?search_mode=regular_search&adults=1&check_in=2026-02-19&check_out=2026-02-24&children=0&infants=0&pets=0&source_impression_id=p3_1769509069_P39Ku6GoZb7vDREb&previous_page_section_name=1000&federated_search_id=60d67b60-0084-4001-a176-251c62c698cc
